university,unitid,addr,city,state,zip,location,latitude,longitude,school_name,school_type,program_title,specialization,program_type,in_state_tuition_yearly,out_state_tuition_yearly,in_state_tuition_course,out_state_tuition_course,In_state_fees,out_state_fees,study_mode,modality_program,modality_course,tot_cr_hrs,req_crs,elect_crs,course_code,course_name,core_elec,course_desc,undergraduate_certificate,undergraduate_certificate_d,postgraduate_certificate,postgraduate_certificate_d,associate,associate_d,bachelor,bachelor_d,master,master_d,doctor,doctor_d
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,School of Business,B,Nonprofit Management,,MS,6960,6960,645,645,,,PT,O_P,O_P,45,33,12,HLTH 553 ,Grant Acquisition and Management,E,"This course acquaints students with the ""soft"" money world of private and public grants, promotes the development of grant writing skills and identifies the practical issues of managing a grant once acquired.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,School of Business,B,Nonprofit Management,,MS,6960,6960,645,645,,,PT,O_P,O_P,45,33,12,MGMT 602,Non-Profit Management,E,"Leaders of nonprofit organizations must understand their role in the diverse political, social and economic contexts in which they will lead. This course provides a comprehensive understanding of how to lead a nonprofit organization. Students will examine governance, key concepts and the stakeholders involved in nonprofit management.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,School of Business,B,Nonprofit Management,,MS,6960,6960,645,645,,,PT,O_P,O_P,45,33,12,STCO 658,Strategic Communication Campaigns for the Digital Age,E,"An exploration of the use of integrated marketing communication for strategic movement of organizations, products and services toward growth.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PADM 501,Fundamentals of Public Administration,C,"This course serves as an introduction to the discipline of public administration. This class explores the various theories and practices that have led to, and continue to dominate the profession and study of public administration. The major topics of interest that will be discussed in this class include the politics of government bureaucracy, managing and leading public organizations, the core functions of government administration such as budgeting, public policy implementation and human resources management, and current trends emerging from the 21st century that are directing and influencing public administration.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PADM 530,"Politics, Strategies, and Initiatives of Community Economic Development",C,This course will provide an overview of theoretical and practical approaches to community economic development.,0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PADM 550,Public Policy Analysis,C,"This course will examine the manner in which various worldviews affect American Public Policy, with particular emphasis on the contrast between the Judeo-Christian worldview and secular humanism, Marxism/Leninism, and Islamic Fundamentalism.",,,,,,,,,,,,
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PADM 610,Management of Public Sector Organizations,C,"Key management and leadership theories and perspectives will be discussed in the public sector context. Students will be challenged to evaluate all of these aspects from Biblical and ethical perspectives, and to understand the link between leadership ideas and concepts and the real world of public sector leadership, political stakeholders, and constituents.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PADM 620,Public Administration Praxis: Legal & Contemporary Issues,C,"This course examines the current challenges facing those who would lead as public servants in the political context. Contemporary legal challenges as well as shifting cultural demographics, political movements, and strategies for urban and community development will be discussed. A Biblical perspective on these developments will be provided.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PPOL 505,Applied Public Policy Research Methods,C,"This course will study research methods, research strategies, and statistical analysis skills necessary to both produce and critically analyze research reports and data compilations used in forming public policy.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PADM 688,Thesis Proposal,E,"Students will collaborate with a faculty advisor to develop their thesis proposal. It is expected that the proposal for the thesis project will be relevant to the student's studies in their master's degree program and will direct their research to make an academic contribution to the body of knowledge in public administration. At the completion of this course, the student will be ready to begin data collection and research.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,PADM 689,Thesis Research,E,This course is designed to help students complete their master's thesis in public administration. It is expected that research for the thesis project will be relevant to the student's studies in the master's degree program and will make an academic contribution to the body of knowledge in public administration.,,,,,,,,,,,,
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,BMAL 601,Strategic Leadership and Management,E,"This course provides a comprehensive perspective on leadership and management, from both an historical and current practices perspective. The link between management and leadership is examined and the application of leadership theory is explored.",,,,,,,,,,,,
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,BMAL 602,Nonprofit Management,E,"Leaders of nonprofit organizations must understand their role in the diverse political, social and economic contexts in which they will lead. This course provides a comprehensive understanding of how to lead a nonprofit organization. Students will examine governance, key concepts and the stakeholders involved in nonprofit management.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,BMAL 620,Nonprofit Leadership and Board Governance,E,"Covers leadership theories, ethical decision-making, and best practices in nonprofit board governance and executive partnerships.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
Liberty University,232557,1971 University Blvd,Lynchburg,VA,24515,"Lynchburg, VA",37.350232,-79.18222,Helms School of Government,PA,Public Administration - Public and Nonprofit Management,,Master,6960,6960,645,645,,,FT_PT,O,O,18,33,12,HLTH 553,Grant Acquisition and Management,E,"This course acquaints students with the ""soft"" money world of private and public grants, promotes the development of grant writing skills and identifies the practical issues of managing a grant once acquired.",0,N/A,0,N/A,0,N/A,0,N/A,4,d,0,N/A
